time,open,high,low,close,Dummy,DynamicIndex,trigger,Plot,Distance,Highest High,Lowest Low,Plot
1641160800,1.26407,1.26407,1.26323,1.26353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641162600,1.26353,1.26376,1.26329,1.26334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641164400,1.26334,1.264,1.26299,1.26335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641166200,1.26335,1.26599,1.26334,1.26593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641168000,1.26593,1.26593,1.26482,1.26514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641169800,1.26514,1.26543,1.26507,1.2653699999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641171600,1.2653699999999999,1.26548,1.2645,1.26475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641173400,1.26475,1.26644,1.26471,1.26619,NaN,NaN,NaN,NaN,0.11781450146279682,NaN,NaN,NaN
1641175200,1.26619,1.26705,1.26614,1.26652,NaN,NaN,NaN,NaN,0.11432139825840931,NaN,NaN,1.8889934371790889
1641177000,1.26652,1.26741,1.26649,1.26732,NaN,NaN,NaN,NaN,0.13817870783647823,NaN,NaN,2.5137032524785634
1641178800,1.26732,1.26791,1.26709,1.26774,NaN,NaN,NaN,NaN,0.1279499573500282,NaN,NaN,2.771562644141296
1641180600,1.26774,1.26853,1.26766,1.26782,NaN,NaN,NaN,NaN,0.11558753707735063,NaN,NaN,1.1927068524307358
1641182400,1.26782,1.26797,1.26697,1.26698,NaN,NaN,NaN,NaN,0.031087499962988742,NaN,NaN,1.1609371375559727
1641184200,1.26698,1.268,1.26698,1.26763,NaN,NaN,NaN,NaN,0.06008909762752034,NaN,NaN,1.4256747221121069
1641186000,1.26763,1.2681499999999999,1.26759,1.2681,NaN,NaN,NaN,NaN,0.06411331288283872,NaN,NaN,2.112807660619491
1641187800,1.2681,1.2682,1.26775,1.26796,NaN,NaN,NaN,NaN,0.03560133214070626,NaN,NaN,1.1159504058868996
1641189600,1.26796,1.26854,1.26754,1.26828,NaN,NaN,NaN,NaN,0.043483276686769566,NaN,NaN,1.1094519071361657
1641191400,1.26828,1.26851,1.2677,1.2678099999999999,NaN,NaN,NaN,NaN,0.0015775483321298464,NaN,NaN,0.3088278939803099
1641193200,1.2678099999999999,1.2685899999999999,1.26775,1.26828,NaN,NaN,NaN,NaN,0.03332393427494748,NaN,NaN,0.34032450169247086
1641195000,1.26828,1.26845,1.26748,1.26752,NaN,NaN,NaN,NaN,-0.02366266504710361,NaN,NaN,-0.18905910167305184
1641196800,1.26752,1.26782,1.26665,1.267,NaN,NaN,NaN,NaN,-0.06487501207780823,NaN,NaN,0.012604312914605412
1641198600,1.267,1.26743,1.26673,1.26721,11.79875461091897,11.79875461091897,NaN,NaN,-0.04417205013530356,NaN,NaN,-0.2646900492763381
1641200400,1.26721,1.2676399999999999,1.2670299999999999,1.26756,13.18262493093848,13.18262493093848,NaN,NaN,-0.011240807681625331,NaN,NaN,-0.34032987056066755
