time,open,high,low,close,ParabolicSAR,MA Slope,MA Slope,MA Slope,MA Slope
1692573600,1.08721,1.08732,1.0872,1.08731,NaN,NaN,NaN,NaN,NaN
1692573900,1.08731,1.08731,1.08725,1.08727,NaN,NaN,NaN,NaN,NaN
1692574200,1.08727,1.08732,1.08721,1.08725,NaN,NaN,NaN,NaN,NaN
1692574500,1.08725,1.0873599999999999,1.0871899999999999,1.0873599999999999,NaN,NaN,NaN,NaN,NaN
1692574800,1.0873599999999999,1.0873599999999999,1.08716,1.08722,NaN,NaN,NaN,NaN,NaN
1692575100,1.08722,1.08738,1.08717,1.08733,NaN,NaN,NaN,NaN,NaN
1692575400,1.08733,1.08741,1.0873,1.0874,NaN,NaN,NaN,NaN,NaN
1692575700,1.0874,1.08752,1.0874,1.08748,NaN,NaN,NaN,NaN,NaN
1692576000,1.08748,1.0877,1.08743,1.08768,NaN,NaN,NaN,NaN,NaN
1692576300,1.08768,1.08811,1.08768,1.088,NaN,NaN,NaN,NaN,NaN
1692576600,1.088,1.08821,1.08799,1.08803,NaN,NaN,NaN,NaN,NaN
1692576900,1.08803,1.08803,1.08781,1.08801,NaN,NaN,NaN,NaN,NaN
1692577200,1.08801,1.08817,1.088,1.08817,NaN,NaN,NaN,NaN,NaN
1692577500,1.08817,1.08842,1.08816,1.08835,NaN,NaN,NaN,NaN,NaN
1692577800,1.08835,1.08839,1.08815,1.08824,NaN,NaN,NaN,NaN,NaN
1692578100,1.08824,1.08841,1.0882,1.08826,NaN,NaN,NaN,NaN,NaN
1692578400,1.08826,1.08826,1.08803,1.08809,NaN,NaN,NaN,NaN,NaN
1692578700,1.08809,1.08821,1.08796,1.0879699999999999,NaN,NaN,NaN,NaN,NaN
1692579000,1.0879699999999999,1.08821,1.0879699999999999,1.08811,NaN,NaN,NaN,NaN,NaN
1692579300,1.08811,1.0881399999999999,1.08795,1.0879699999999999,NaN,NaN,NaN,NaN,NaN
1692579600,1.0879699999999999,1.0879699999999999,1.08752,1.08768,NaN,0.062073084526109525,NaN,NaN,NaN
1692579900,1.08768,1.08774,1.08737,1.08742,NaN,0.062073084526109525,NaN,NaN,NaN
1692580200,1.08742,1.0876,1.08738,1.08754,NaN,0.062073084526109525,NaN,NaN,NaN
1692580500,1.08754,1.08769,1.08696,1.08737,NaN,0.062073084526109525,NaN,NaN,NaN
1692580800,1.08737,1.08769,1.08735,1.08742,NaN,0.062073084526109525,NaN,NaN,NaN
1692581100,1.08742,1.0875299999999999,1.08731,1.08733,NaN,0.062073084526109525,NaN,NaN,NaN
1692581400,1.08733,1.08758,1.0871899999999999,1.08723,NaN,0.062073084526109525,NaN,NaN,NaN
1692581700,1.08723,1.08728,1.0871,1.0871899999999999,NaN,0.062073084526109525,NaN,NaN,NaN
1692582000,1.0871899999999999,1.08732,1.08703,1.08712,NaN,0.062073084526109525,NaN,NaN,NaN
1692582300,1.08712,1.08728,1.08702,1.08708,NaN,0.062073084526109525,NaN,NaN,NaN
1692582600,1.08708,1.08722,1.08704,1.08716,NaN,0.062073084526109525,NaN,NaN,NaN
1692582900,1.08716,1.08737,1.08716,1.08733,NaN,0.062073084526109525,NaN,NaN,NaN
1692583200,1.08733,1.08733,1.08701,1.08717,NaN,0.062073084526109525,NaN,NaN,NaN
1692583500,1.08717,1.0874,1.08716,1.08735,NaN,0.062073084526109525,NaN,NaN,NaN
1692583800,1.08735,1.08764,1.08731,1.08752,NaN,0.062073084526109525,NaN,NaN,NaN
1692584100,1.08752,1.08774,1.08748,1.08768,NaN,0.062073084526109525,NaN,NaN,NaN
1692584400,1.08768,1.0879699999999999,1.08764,1.08794,NaN,0.062073084526109525,NaN,NaN,NaN
1692584700,1.08794,1.0881,1.08788,1.088,NaN,0.062073084526109525,NaN,NaN,NaN
1692585000,1.088,1.08809,1.08791,1.08791,NaN,0.062073084526109525,NaN,NaN,NaN
1692585300,1.08791,1.08823,1.08791,1.08822,NaN,0.062073084526109525,NaN,NaN,NaN
1692585600,1.08822,1.08838,1.08805,1.08811,NaN,0.062073084526109525,NaN,NaN,NaN
1692585900,1.08811,1.08813,1.08796,1.08808,NaN,0.062073084526109525,NaN,NaN,NaN
1692586200,1.08808,1.08821,1.08803,1.08812,NaN,0.062073084526109525,NaN,NaN,NaN
1692586500,1.08812,1.08817,1.08803,1.08813,NaN,0.062073084526109525,NaN,NaN,NaN
1692586800,1.08813,1.08817,1.08804,1.08816,NaN,0.062073084526109525,NaN,NaN,NaN
1692587100,1.08816,1.08829,1.08809,1.08827,NaN,0.062073084526109525,NaN,NaN,NaN
1692587400,1.08827,1.08829,1.08812,1.08812,NaN,0.062073084526109525,NaN,NaN,NaN
1692587700,1.08812,1.0881399999999999,1.08801,1.08812,NaN,0.062073084526109525,NaN,NaN,NaN
1692588000,1.08812,1.08823,1.08791,1.08823,NaN,0.062073084526109525,NaN,NaN,NaN
1692588300,1.08823,1.08827,1.08811,1.08823,NaN,0.062073084526109525,NaN,NaN,NaN
1692588600,1.08823,1.08823,1.08809,1.08811,NaN,0.062073084526109525,NaN,NaN,NaN
1692588900,1.08811,1.08823,1.08802,1.08822,NaN,0.062073084526109525,NaN,NaN,NaN
1692589200,1.08822,1.08822,1.08816,1.08819,NaN,0.062073084526109525,NaN,NaN,NaN
1692589500,1.08819,1.0882,1.08808,1.0881399999999999,NaN,0.062073084526109525,NaN,NaN,NaN
1692589800,1.0881399999999999,1.08815,1.08799,1.08803,NaN,0.062073084526109525,NaN,NaN,NaN
1692590100,1.08803,1.08812,1.08802,1.08804,NaN,0.062073084526109525,NaN,NaN,NaN
1692590400,1.08804,1.08804,1.08782,1.08793,NaN,0.062073084526109525,NaN,NaN,NaN
1692590700,1.08793,1.08805,1.08791,1.08798,NaN,0.062073084526109525,NaN,NaN,NaN
1692591000,1.08798,1.08813,1.08793,1.08808,NaN,0.062073084526109525,NaN,NaN,NaN
1692591300,1.08808,1.0883,1.08807,1.08828,NaN,0.062073084526109525,NaN,NaN,NaN
1692591600,1.08828,1.08828,1.08818,1.08825,NaN,0.062073084526109525,NaN,NaN,NaN
1692591900,1.08825,1.0883,1.08824,1.0883,NaN,0.062073084526109525,NaN,NaN,NaN
1692592200,1.0883,1.0883,1.08808,1.08815,NaN,0.062073084526109525,NaN,NaN,NaN
1692592500,1.08815,1.08819,1.08808,1.08817,NaN,0.062073084526109525,NaN,NaN,NaN
1692592800,1.08817,1.08819,1.08802,1.0881,NaN,0.062073084526109525,NaN,NaN,NaN
1692593100,1.0881,1.08812,1.08798,1.08802,NaN,0.062073084526109525,NaN,NaN,NaN
1692593400,1.08802,1.08805,1.088,1.08802,NaN,0.062073084526109525,NaN,NaN,NaN
1692593700,1.08802,1.0881399999999999,1.08802,1.08811,NaN,0.062073084526109525,NaN,NaN,NaN
1692594000,1.08811,1.08835,1.08804,1.08834,NaN,0.023532284291869477,NaN,NaN,NaN
1692594300,1.08834,1.08873,1.08834,1.08852,NaN,0.023532284291869477,NaN,NaN,NaN
1692594600,1.08852,1.08853,1.08822,1.08826,NaN,0.023532284291869477,NaN,NaN,NaN
1692594900,1.08826,1.08843,1.08823,1.0883099999999999,NaN,0.023532284291869477,NaN,NaN,NaN
1692595200,1.0883099999999999,1.08841,1.0881399999999999,1.08816,NaN,0.023532284291869477,NaN,NaN,NaN
1692595500,1.08816,1.0882,1.08808,1.08815,NaN,0.023532284291869477,NaN,NaN,NaN
1692595800,1.08815,1.08827,1.08812,1.08823,NaN,0.023532284291869477,NaN,NaN,NaN
1692596100,1.08823,1.08829,1.0879699999999999,1.08829,NaN,0.023532284291869477,NaN,NaN,NaN
1692596400,1.08829,1.0883,1.088,1.08813,NaN,0.023532284291869477,NaN,NaN,NaN
1692596700,1.08813,1.0882,1.08793,1.08805,NaN,0.023532284291869477,NaN,NaN,NaN
1692597000,1.08805,1.08813,1.08785,1.0881,NaN,0.023532284291869477,NaN,NaN,NaN
1692597300,1.0881,1.0883,1.08794,1.08812,NaN,0.023532284291869477,NaN,NaN,NaN
1692597600,1.08812,1.08824,1.08779,1.08782,NaN,0.023532284291869477,NaN,NaN,NaN
1692597900,1.08782,1.08794,1.08765,1.08773,NaN,0.023532284291869477,NaN,NaN,NaN
1692598200,1.08773,1.08773,1.08726,1.08752,NaN,0.023532284291869477,NaN,NaN,NaN
1692598500,1.08752,1.08768,1.08743,1.08762,NaN,0.023532284291869477,NaN,NaN,NaN
1692598800,1.08762,1.08809,1.08762,1.08793,NaN,0.023532284291869477,NaN,NaN,NaN
1692599100,1.08793,1.08815,1.08788,1.08798,NaN,0.023532284291869477,NaN,NaN,NaN
1692599400,1.08798,1.0881,1.08765,1.0877999999999999,NaN,0.023532284291869477,NaN,NaN,NaN
1692599700,1.0877999999999999,1.08803,1.08773,1.08775,NaN,0.023532284291869477,NaN,NaN,NaN
1692600000,1.08775,1.0879699999999999,1.08761,1.08787,NaN,0.023532284291869477,NaN,NaN,NaN
1692600300,1.08787,1.08799,1.0875299999999999,1.08764,NaN,0.023532284291869477,NaN,NaN,NaN
1692600600,1.08764,1.08765,1.08746,1.08756,NaN,0.023532284291869477,NaN,NaN,NaN
1692600900,1.08756,1.08782,1.0873599999999999,1.08774,NaN,0.023532284291869477,NaN,NaN,NaN
1692601200,1.08774,1.08804,1.08723,1.08787,NaN,0.023532284291869477,NaN,NaN,NaN
1692601500,1.08787,1.08813,1.08773,1.08777,NaN,0.023532284291869477,NaN,NaN,NaN
1692601800,1.08777,1.08855,1.08765,1.08829,NaN,0.023532284291869477,NaN,NaN,NaN
1692602100,1.08829,1.08889,1.08823,1.08871,NaN,0.023532284291869477,NaN,NaN,NaN
1692602400,1.08871,1.08885,1.08833,1.08854,NaN,0.023532284291869477,NaN,NaN,NaN
1692602700,1.08854,1.08872,1.08845,1.08868,NaN,0.023532284291869477,NaN,NaN,NaN
1692603000,1.08868,1.08887,1.0885,1.08864,NaN,0.023532284291869477,NaN,NaN,NaN
1692603300,1.08864,1.08882,1.08856,1.08862,NaN,0.023532284291869477,NaN,NaN,NaN
1692603600,1.08862,1.08885,1.08861,1.08881,NaN,0.023532284291869477,NaN,NaN,NaN
1692603900,1.08881,1.08883,1.08848,1.0885799999999999,NaN,0.023532284291869477,NaN,NaN,NaN
1692604200,1.0885799999999999,1.0887,1.08838,1.08842,NaN,0.023532284291869477,NaN,NaN,NaN
1692604500,1.08842,1.08885,1.08841,1.08885,NaN,0.023532284291869477,NaN,NaN,NaN
1692604800,1.08885,1.08885,1.0885,1.08867,NaN,0.023532284291869477,NaN,NaN,NaN
1692605100,1.08867,1.08883,1.08862,1.08876,NaN,0.023532284291869477,NaN,NaN,NaN
1692605400,1.08876,1.08897,1.08851,1.08855,NaN,0.023532284291869477,NaN,NaN,NaN
1692605700,1.08855,1.0885799999999999,1.08835,1.08838,NaN,0.023532284291869477,NaN,NaN,NaN
1692606000,1.08838,1.08847,1.08822,1.08835,NaN,0.023532284291869477,NaN,NaN,NaN
1692606300,1.08835,1.08847,1.08821,1.0883,NaN,0.023532284291869477,NaN,NaN,NaN
1692606600,1.0883,1.08881,1.08824,1.08866,NaN,0.023532284291869477,NaN,NaN,NaN
1692606900,1.08866,1.08867,1.08834,1.08838,NaN,0.023532284291869477,NaN,NaN,NaN
1692607200,1.08838,1.08855,1.08828,1.0885,NaN,0.023532284291869477,NaN,NaN,NaN
1692607500,1.0885,1.08874,1.08841,1.08861,NaN,0.023532284291869477,NaN,NaN,NaN
1692607800,1.08861,1.08873,1.08849,1.0885,NaN,0.023532284291869477,NaN,NaN,NaN
1692608100,1.0885,1.08861,1.08826,1.0886,NaN,0.023532284291869477,NaN,NaN,NaN
1692608400,1.0886,1.08889,1.08855,1.08882,NaN,0.12255538443035816,NaN,NaN,NaN
1692608700,1.08882,1.08898,1.08863,1.08865,NaN,0.12255538443035816,NaN,NaN,NaN
1692609000,1.08865,1.08902,1.08864,1.08897,NaN,0.12255538443035816,NaN,NaN,NaN
1692609300,1.08897,1.08941,1.08887,1.0894,NaN,0.12255538443035816,NaN,NaN,NaN
1692609600,1.0894,1.0897999999999999,1.0893599999999999,1.08968,NaN,0.12255538443035816,NaN,NaN,NaN
1692609900,1.08968,1.08974,1.08939,1.08941,NaN,0.12255538443035816,NaN,NaN,NaN
1692610200,1.08941,1.08971,1.08931,1.0897,NaN,0.12255538443035816,NaN,NaN,NaN
1692610500,1.0897,1.08972,1.08947,1.08947,NaN,0.12255538443035816,NaN,NaN,NaN
1692610800,1.08947,1.08987,1.08947,1.08976,NaN,0.12255538443035816,NaN,NaN,NaN
1692611100,1.08976,1.09031,1.08969,1.0903,NaN,0.12255538443035816,NaN,NaN,NaN
1692611400,1.0903,1.09047,1.09026,1.09031,NaN,0.12255538443035816,NaN,NaN,NaN
1692611700,1.09031,1.09039,1.09007,1.09013,NaN,0.12255538443035816,NaN,NaN,NaN
1692612000,1.09013,1.09022,1.08969,1.0897999999999999,NaN,0.12255538443035816,NaN,NaN,NaN
1692612300,1.0897999999999999,1.09027,1.0897999999999999,1.0902,NaN,0.12255538443035816,NaN,NaN,NaN
1692612600,1.0902,1.09043,1.08996,1.09016,NaN,0.12255538443035816,NaN,NaN,NaN
1692612900,1.09016,1.09021,1.08988,1.08993,NaN,0.12255538443035816,NaN,NaN,NaN
1692613200,1.08993,1.08996,1.08957,1.08964,NaN,0.12255538443035816,NaN,NaN,NaN
1692613500,1.08964,1.08965,1.08933,1.08941,NaN,0.12255538443035816,NaN,NaN,NaN
1692613800,1.08941,1.08955,1.08935,1.0894,NaN,0.12255538443035816,NaN,NaN,NaN
1692614100,1.0894,1.0894,1.08918,1.0891899999999999,NaN,0.12255538443035816,NaN,NaN,NaN
1692614400,1.0891899999999999,1.08977,1.08918,1.08974,NaN,0.12255538443035816,NaN,NaN,NaN
1692614700,1.08974,1.08996,1.08971,1.08985,NaN,0.12255538443035816,NaN,NaN,NaN
1692615000,1.08985,1.08986,1.0896,1.08968,NaN,0.12255538443035816,NaN,NaN,NaN
1692615300,1.08968,1.08998,1.08968,1.08989,NaN,0.12255538443035816,NaN,NaN,NaN
1692615600,1.08989,1.09011,1.08982,1.0901,NaN,0.12255538443035816,NaN,NaN,NaN
1692615900,1.0901,1.0904,1.09007,1.09039,NaN,0.12255538443035816,NaN,NaN,NaN
1692616200,1.09039,1.0907,1.09031,1.0906,NaN,0.12255538443035816,NaN,NaN,NaN
1692616500,1.0906,1.09078,1.09056,1.09073,NaN,0.12255538443035816,NaN,NaN,NaN
1692616800,1.09073,1.09105,1.09069,1.09085,NaN,0.12255538443035816,NaN,NaN,NaN
1692617100,1.09085,1.09111,1.09085,1.09106,NaN,0.12255538443035816,NaN,NaN,NaN
1692617400,1.09106,1.09117,1.09086,1.09089,NaN,0.12255538443035816,NaN,NaN,NaN
1692617700,1.09089,1.09112,1.09064,1.09081,NaN,0.12255538443035816,NaN,NaN,NaN
1692618000,1.09081,1.09114,1.0907499999999999,1.0911,NaN,0.12255538443035816,NaN,NaN,NaN
1692618300,1.0911,1.09132,1.09108,1.09125,NaN,0.12255538443035816,NaN,NaN,NaN
1692618600,1.09125,1.09137,1.09065,1.09065,NaN,0.12255538443035816,NaN,NaN,NaN
1692618900,1.09065,1.09103,1.09037,1.09091,NaN,0.12255538443035816,NaN,NaN,NaN
1692619200,1.09091,1.0913,1.0909,1.09105,NaN,0.12255538443035816,NaN,NaN,NaN
1692619500,1.09105,1.09112,1.09072,1.09079,NaN,0.12255538443035816,NaN,NaN,NaN
1692619800,1.09079,1.09091,1.0904,1.09044,NaN,0.12255538443035816,NaN,NaN,NaN
1692620100,1.09044,1.09046,1.09019,1.09021,NaN,0.12255538443035816,NaN,NaN,NaN
1692620400,1.09021,1.09054,1.0899699999999999,1.09001,NaN,0.12255538443035816,NaN,NaN,NaN
1692620700,1.09001,1.09015,1.08983,1.08995,NaN,0.12255538443035816,NaN,NaN,NaN
1692621000,1.08995,1.08995,1.08935,1.08967,NaN,0.12255538443035816,NaN,NaN,NaN
1692621300,1.08967,1.09011,1.08965,1.09009,NaN,0.12255538443035816,NaN,NaN,NaN
1692621600,1.09009,1.09027,1.08991,1.09012,NaN,0.12255538443035816,NaN,NaN,NaN
1692621900,1.09012,1.09021,1.08974,1.0901399999999999,NaN,0.12255538443035816,NaN,NaN,NaN
1692622200,1.0901399999999999,1.09057,1.08991,1.09003,NaN,0.12255538443035816,NaN,NaN,NaN
1692622500,1.09003,1.09016,1.08973,1.08985,NaN,0.12255538443035816,NaN,NaN,NaN
1692622800,1.08985,1.09002,1.08951,1.08952,NaN,0.14667454906080435,NaN,NaN,NaN
1692623100,1.08952,1.08957,1.08901,1.08905,NaN,0.14667454906080435,NaN,NaN,NaN
1692623400,1.08905,1.08917,1.08882,1.08903,NaN,0.14667454906080435,NaN,NaN,NaN
1692623700,1.08903,1.08915,1.08862,1.08884,NaN,0.14667454906080435,NaN,NaN,NaN
1692624000,1.08884,1.08943,1.08864,1.08942,NaN,0.14667454906080435,NaN,NaN,NaN
1692624300,1.08942,1.08954,1.08914,1.08928,NaN,0.14667454906080435,NaN,NaN,NaN
1692624600,1.08928,1.08965,1.08906,1.08965,NaN,0.14667454906080435,NaN,NaN,NaN
1692624900,1.08965,1.0897,1.08874,1.08874,NaN,0.14667454906080435,NaN,NaN,NaN
1692625200,1.08874,1.08887,1.08823,1.0887,NaN,0.14667454906080435,NaN,NaN,NaN
1692625500,1.0887,1.08874,1.08828,1.08839,NaN,0.14667454906080435,NaN,NaN,NaN
1692625800,1.08839,1.08848,1.08802,1.08818,NaN,0.14667454906080435,NaN,NaN,NaN
1692626100,1.08818,1.08882,1.08818,1.08872,NaN,0.14667454906080435,NaN,NaN,NaN
1692626400,1.08872,1.08902,1.08837,1.08869,NaN,0.14667454906080435,NaN,NaN,NaN
1692626700,1.08869,1.089,1.08851,1.08865,NaN,0.14667454906080435,NaN,NaN,NaN
1692627000,1.08865,1.08878,1.0882,1.08835,NaN,0.14667454906080435,NaN,NaN,NaN
1692627300,1.08835,1.08851,1.0879699999999999,1.08815,NaN,0.14667454906080435,NaN,NaN,NaN
1692627600,1.08815,1.08848,1.0879699999999999,1.08815,NaN,0.14667454906080435,NaN,NaN,NaN
1692627900,1.08815,1.08836,1.08779,1.08827,NaN,0.14667454906080435,NaN,NaN,NaN
1692628200,1.08827,1.0883,1.08782,1.0879699999999999,NaN,0.14667454906080435,NaN,NaN,NaN
1692628500,1.0879699999999999,1.0879699999999999,1.08752,1.08781,NaN,0.14667454906080435,NaN,NaN,NaN
1692628800,1.08781,1.0882,1.08778,1.08811,NaN,0.14667454906080435,NaN,NaN,NaN
1692629100,1.08811,1.08853,1.08786,1.08853,NaN,0.14667454906080435,NaN,NaN,NaN
1692629400,1.08853,1.08874,1.08842,1.08851,NaN,0.14667454906080435,NaN,NaN,NaN
1692629700,1.08851,1.08884,1.0885,1.08873,NaN,0.14667454906080435,NaN,NaN,NaN
1692630000,1.08873,1.08877,1.08857,1.08876,NaN,0.14667454906080435,NaN,NaN,NaN
1692630300,1.08876,1.08924,1.08876,1.08887,NaN,0.14667454906080435,NaN,NaN,NaN
1692630600,1.08887,1.0889,1.08827,1.08836,NaN,0.14667454906080435,NaN,NaN,NaN
1692630900,1.08836,1.08878,1.08817,1.08871,NaN,0.14667454906080435,NaN,NaN,NaN
1692631200,1.08871,1.08885,1.08857,1.08865,NaN,0.14667454906080435,NaN,NaN,NaN
1692631500,1.08865,1.0887499999999999,1.08847,1.08862,NaN,0.14667454906080435,NaN,NaN,NaN
1692631800,1.08862,1.08888,1.08857,1.08869,NaN,0.14667454906080435,NaN,NaN,NaN
1692632100,1.08869,1.08884,1.08844,1.08847,NaN,0.14667454906080435,NaN,NaN,NaN
1692632400,1.08847,1.08879,1.08844,1.08849,NaN,0.14667454906080435,NaN,NaN,NaN
1692632700,1.08849,1.08859,1.08841,1.08841,NaN,0.14667454906080435,NaN,NaN,NaN
1692633000,1.08841,1.08868,1.0883,1.08868,NaN,0.14667454906080435,NaN,NaN,NaN
1692633300,1.08868,1.0888,1.0886,1.08877,NaN,0.14667454906080435,NaN,NaN,NaN
1692633600,1.08877,1.08923,1.0887499999999999,1.08922,NaN,0.14667454906080435,NaN,NaN,NaN
1692633900,1.08922,1.08925,1.08891,1.089,NaN,0.14667454906080435,NaN,NaN,NaN
1692634200,1.089,1.08931,1.0889,1.08931,NaN,0.14667454906080435,NaN,NaN,NaN
1692634500,1.08931,1.08955,1.08921,1.08946,NaN,0.14667454906080435,NaN,NaN,NaN
1692634800,1.08946,1.08961,1.08939,1.08944,NaN,0.14667454906080435,NaN,NaN,NaN
1692635100,1.08944,1.08977,1.08942,1.08977,NaN,0.14667454906080435,NaN,NaN,NaN
1692635400,1.08977,1.09005,1.08968,1.09004,NaN,0.14667454906080435,NaN,NaN,NaN
1692635700,1.09004,1.09011,1.08978,1.08986,NaN,0.14667454906080435,NaN,NaN,NaN
1692636000,1.08986,1.09029,1.08986,1.09019,NaN,0.14667454906080435,NaN,NaN,NaN
1692636300,1.09019,1.09043,1.0901399999999999,1.09037,NaN,0.14667454906080435,NaN,NaN,NaN
1692636600,1.09037,1.09037,1.09003,1.09008,NaN,0.14667454906080435,NaN,NaN,NaN
1692636900,1.09008,1.09026,1.09,1.09016,NaN,0.14667454906080435,NaN,NaN,NaN
1692637200,1.09016,1.09025,1.0897999999999999,1.08991,NaN,0.1555161005151683,NaN,NaN,NaN
1692637500,1.08991,1.08994,1.08979,1.08986,NaN,0.1555161005151683,NaN,NaN,NaN
1692637800,1.08986,1.0899,1.08966,1.0897,NaN,0.1555161005151683,NaN,NaN,NaN
1692638100,1.0897,1.08995,1.08965,1.08994,NaN,0.1555161005151683,NaN,NaN,NaN
1692638400,1.08994,1.09019,1.08994,1.0901399999999999,NaN,0.1555161005151683,NaN,NaN,NaN
1692638700,1.0901399999999999,1.09034,1.09013,1.09018,NaN,0.1555161005151683,NaN,NaN,NaN
1692639000,1.09018,1.09032,1.0899699999999999,1.0899699999999999,NaN,0.1555161005151683,NaN,NaN,NaN
1692639300,1.0899699999999999,1.09022,1.08996,1.09005,NaN,0.1555161005151683,NaN,NaN,NaN
1692639600,1.09005,1.09032,1.09005,1.09025,NaN,0.1555161005151683,NaN,NaN,NaN
1692639900,1.09025,1.09029,1.0901399999999999,1.09022,NaN,0.1555161005151683,NaN,NaN,NaN
1692640200,1.09022,1.09027,1.08994,1.09001,NaN,0.1555161005151683,NaN,NaN,NaN
1692640500,1.09001,1.09004,1.08976,1.08992,NaN,0.1555161005151683,NaN,NaN,NaN
1692640800,1.08992,1.09003,1.08984,1.08992,NaN,0.1555161005151683,NaN,NaN,NaN
1692641100,1.08992,1.0901,1.08984,1.09002,NaN,0.1555161005151683,NaN,NaN,NaN
1692641400,1.09002,1.0901,1.08998,1.09006,NaN,0.1555161005151683,NaN,NaN,NaN
1692641700,1.09006,1.09013,1.09,1.09003,NaN,0.1555161005151683,NaN,NaN,NaN
1692642000,1.09003,1.0903,1.09002,1.09017,NaN,0.1555161005151683,NaN,NaN,NaN
1692642300,1.09017,1.0902,1.08985,1.08995,NaN,0.1555161005151683,NaN,NaN,NaN
1692642600,1.08995,1.09002,1.08976,1.08982,NaN,0.1555161005151683,NaN,NaN,NaN
1692642900,1.08982,1.09005,1.08982,1.09005,NaN,0.1555161005151683,NaN,NaN,NaN
1692643200,1.09005,1.0901,1.08975,1.08975,NaN,0.1555161005151683,NaN,NaN,NaN
1692643500,1.08975,1.0899,1.08973,1.08979,NaN,0.1555161005151683,NaN,NaN,NaN
1692643800,1.08979,1.08998,1.08978,1.08986,NaN,0.1555161005151683,NaN,NaN,NaN
1692644100,1.08986,1.08995,1.0897999999999999,1.08984,NaN,0.1555161005151683,NaN,NaN,NaN
1692644400,1.08984,1.08996,1.08977,1.08988,NaN,0.1555161005151683,NaN,NaN,NaN
1692644700,1.08988,1.09017,1.08984,1.08985,NaN,0.1555161005151683,NaN,NaN,NaN
1692645000,1.08985,1.08985,1.08958,1.08959,NaN,0.1555161005151683,NaN,NaN,NaN
1692645300,1.08959,1.08982,1.08958,1.08977,NaN,0.1555161005151683,NaN,NaN,NaN
1692645600,1.08977,1.08986,1.08971,1.08984,NaN,0.1555161005151683,NaN,NaN,NaN
1692645900,1.08984,1.08987,1.08973,1.08978,NaN,0.1555161005151683,NaN,NaN,NaN
1692646200,1.08978,1.08985,1.08973,1.08976,NaN,0.1555161005151683,NaN,NaN,NaN
1692646500,1.08976,1.08979,1.08955,1.0897,NaN,0.1555161005151683,NaN,NaN,NaN
1692646800,1.0897,1.08979,1.0896,1.08967,NaN,0.1555161005151683,NaN,NaN,NaN
1692647100,1.08967,1.08975,1.0895299999999999,1.08955,NaN,0.1555161005151683,NaN,NaN,NaN
1692647400,1.08955,1.0896,1.08944,1.08956,NaN,0.1555161005151683,NaN,NaN,NaN
1692647700,1.08956,1.08964,1.08944,1.08961,NaN,0.1555161005151683,NaN,NaN,NaN
1692648000,1.08961,1.08962,1.0894,1.08941,NaN,0.1555161005151683,NaN,NaN,NaN
1692648300,1.08941,1.08941,1.08932,1.08935,NaN,0.1555161005151683,NaN,NaN,NaN
1692648600,1.08935,1.0894,1.0893,1.08935,NaN,0.1555161005151683,NaN,NaN,NaN
