time,open,high,low,close,Dummy,DynamicIndex,trigger,Plot,Distance,Highest High,Lowest Low,Plot
1693775700,0.64498,0.64498,0.64403,0.64403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776000,0.64403,0.6449,0.64403,0.64423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776300,0.64423,0.64443,0.64422,0.64424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776600,0.64424,0.64458,0.6441,0.64434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776900,0.64434,0.64455,0.64429,0.64455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693777200,0.64455,0.6451,0.6445299999999999,0.64466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693777500,0.64466,0.64467,0.64466,0.64467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693777800,0.64467,0.64468,0.64466,0.64467,NaN,NaN,NaN,NaN,0.03821243397686746,NaN,NaN,NaN
1693778100,0.64467,0.64477,0.64465,0.64477,NaN,NaN,NaN,NaN,0.039370613231232185,NaN,NaN,0.917501876677148
1693778400,0.64477,0.64501,0.64477,0.64485,NaN,NaN,NaN,NaN,0.03975372085132208,NaN,NaN,0.7686074633489801
1693778700,0.64485,0.64518,0.64483,0.64508,NaN,NaN,NaN,NaN,0.05913614692133336,NaN,NaN,1.0412139428906022
1693779000,0.64508,0.64526,0.64508,0.64517,NaN,NaN,NaN,NaN,0.056994195897205134,NaN,NaN,1.0286509784604543
1693779300,0.64517,0.64519,0.6449199999999999,0.64493,NaN,NaN,NaN,NaN,0.01240598588820346,NaN,NaN,0.47087286417137053
1693779600,0.64493,0.64493,0.64479,0.64481,NaN,NaN,NaN,NaN,-0.009110380988378845,NaN,NaN,0.18585717608812957
1693779900,0.64481,0.645,0.64481,0.645,NaN,NaN,NaN,NaN,0.01395543564218798,NaN,NaN,0.4088738987583958
1693780200,0.645,0.645,0.64494,0.64497,NaN,NaN,NaN,NaN,0.003488656053405336,NaN,NaN,0.3716797692703649
1693780500,0.64497,0.64501,0.64479,0.64479,NaN,NaN,NaN,NaN,-0.024808124660834017,NaN,NaN,0.024777210548307713
1693780800,0.64479,0.64505,0.64472,0.64501,NaN,NaN,NaN,NaN,0.00620183884522381,NaN,NaN,0.198216916039101
1693781100,0.64501,0.64507,0.64496,0.64496,NaN,NaN,NaN,NaN,0.0007752478855164711,NaN,NaN,-0.14865807711973966
1693781400,0.64496,0.64506,0.64496,0.64496,NaN,NaN,NaN,NaN,0.004845496498650153,NaN,NaN,-0.2601576854199669
1693781700,0.64496,0.64501,0.64495,0.64501,NaN,NaN,NaN,NaN,0.011047560717970067,NaN,NaN,0.09911172358251785
1693782000,0.64501,0.64515,0.64486,0.64486,22.528923718042567,22.528923718042567,NaN,NaN,-0.013179418400001664,NaN,NaN,0.06194386676129669
1693782300,0.64486,0.64504,0.64484,0.64503,21.9995086845113,21.9995086845113,NaN,NaN,0.012597900220776259,NaN,NaN,0.03716595988774579
1693782600,0.64503,0.64505,0.64495,0.64505,23.00190890020469,23.976094190213498,23.00190890020469,NaN,0.014148191647930694,NaN,NaN,0.09910865010656858
1693782900,0.64505,0.64516,0.64505,0.64513,23.97541429401395,25.227691014370354,23.97541429401395,NaN,0.019961201625597138,NaN,NaN,0.42120523211701644
1693783200,0.64513,0.64513,0.645,0.64503,20.151610070569703,20.151610070569703,21.784926509592047,NaN,0.004069743780594685,NaN,NaN,0.024775145783663268
1693783500,0.64503,0.64503,0.6449,0.6449,15.486017834074232,15.486017834074232,19.95960318195415,NaN,-0.014922567379219168,NaN,NaN,-0.0743251492728749
1693783800,0.6449,0.64503,0.6448699999999999,0.645,10.084202848284539,10.084202848284539,16.602062024257116,NaN,-0.00019379807401019082,NaN,NaN,0.04955067568364784
1693784100,0.645,0.64505,0.64491,0.64505,8.140031805574846,8.140031805574846,12.650698237647005,NaN,0.00678288001088844,NaN,NaN,0.049550291568426774
1693784400,0.64505,0.64515,0.64499,0.64515,9.308419564813958,9.308419564813958,9.450202134752175,NaN,0.01666556854783199,NaN,NaN,0.3592368291011965
1693784700,0.64515,0.64521,0.64508,0.64508,7.828864103484865,8.138629267623235,7.828864103484865,NaN,0.004844595079077236,NaN,NaN,0.061933903579852345
1693785000,0.64508,0.64534,0.64507,0.64528,11.667833423662316,19.076950733044626,11.667833423662316,NaN,0.031391576981093974,NaN,NaN,0.2848931960560033
1693785300,0.64528,0.64529,0.64512,0.64517,15.155503176639423,20.598843680212504,15.155503176639423,NaN,0.01356415652265256,NaN,NaN,0.04954443458376612
1693785600,0.64517,0.6453099999999999,0.64515,0.64515,17.364754274922404,18.920479967246283,17.364754274922404,NaN,0.008138304674893624,NaN,NaN,0.14863215170250033
1693785900,0.64515,0.64521,0.645,0.64506,9.31898505019147,9.31898505019147,15.21289083673912,NaN,-0.00891310497697266,NaN,NaN,0.1981715942154763
1693786200,0.64506,0.64541,0.64503,0.6454,15.066669191610249,15.066669191610249,17.981993709258425,NaN,0.036037153142430604,NaN,NaN,0.49541362619982393
1693786500,0.6454,0.64543,0.64515,0.64524,15.324814387890665,15.898022391618738,15.324814387890665,NaN,0.007555899122975378,NaN,NaN,0.23530323520625282
1693786800,0.64524,0.6454799999999999,0.64523,0.64544,15.98614790349209,20.662713298503114,15.98614790349209,30.304867210873915,0.03293412013594754,NaN,NaN,0.3591338227238103
1693787100,0.64544,0.64555,0.64541,0.6454799999999999,18.738457685512763,25.83318923144327,18.738457685512763,30.795712159429016,0.03138184734476337,NaN,NaN,0.4953291668441982
1693787400,0.6454799999999999,0.64573,0.64545,0.64569,26.915485955273578,33.21791035669199,26.915485955273578,32.559331220193286,0.055979219893767605,NaN,NaN,0.5076730553903746
1693787700,0.64569,0.64608,0.64569,0.64599,32.96597488698397,42.142354174136486,32.96597488698397,35.75104601159864,0.0865700258548317,NaN,NaN,1.0152654751551586
1693788000,0.64599,0.64612,0.64585,0.6461,42.14109022395202,52.37365322530199,42.14109022395202,38.77063343709495,0.08519866780269116,NaN,NaN,1.176035402685647
1693788300,0.6461,0.64647,0.64604,0.64633,51.10200818542977,61.3028236190391,51.10200818542977,42.26871367173076,0.09621210801313129,NaN,NaN,1.571884439624981
1693788600,0.64633,0.64633,0.6461399999999999,0.6462,56.83195108515154,60.4781016410157,56.83195108515154,43.31399226199695,0.060582951222041555,NaN,NaN,0.9899199910186126
1693788900,0.6462,0.64627,0.6460899999999999,0.64611,54.89731864399907,54.89731864399907,58.574731918159884,43.02209961955642,0.029802567665415784,NaN,NaN,1.076371294131942
1693789200,0.64611,0.64628,0.64596,0.64626,51.045782745106834,51.045782745106834,57.80022168908662,43.509747585056424,0.03715055261450731,NaN,NaN,1.0143400666494322
1693789500,0.64626,0.64642,0.64615,0.64633,52.683666027885764,52.683666027885764,56.14354109592605,44.21681774008947,0.031534084863471985,NaN,NaN,1.0512832420057374
1693789800,0.64633,0.64633,0.646,0.64603,42.77963690872649,42.77963690872649,48.67226385128425,41.2376218557253,-0.021472719007185552,NaN,NaN,0.42044414694442583
1693790100,0.64603,0.64604,0.64564,0.64588,28.61977173279052,28.61977173279052,39.6335692300567,37.25484780049548,-0.04255944781046224,NaN,NaN,-0.1360171007963802
1693790400,0.64588,0.6463099999999999,0.64576,0.6460899999999999,22.88093651339276,22.88093651339276,33.198682359459205,35.24373770251465,-0.009866072896707176,NaN,NaN,-0.012365454108840017
1693790700,0.6460899999999999,0.64645,0.6460899999999999,0.64621,21.40932110323216,21.40932110323216,27.747374128830597,34.3046268928231,0.011027043340195938,NaN,NaN,-0.1483857363678972
1693791000,0.64621,0.64623,0.6456999999999999,0.64577,10.659537353717798,10.659537353717798,16.86501498753834,29.13346212916013,-0.04875519474987537,NaN,NaN,-0.531727898999661
1693791300,0.64577,0.64601,0.64549,0.6455299999999999,-3.333045156248666,-3.333045156248666,6.824767896381877,23.029707381498753,-0.07468895725697561,NaN,NaN,-0.7172740428893993
1693791600,0.6455299999999999,0.64574,0.64529,0.64568,-7.858746670867465,-7.858746670867465,1.4558969479137143,19.28800629751508,-0.040251416540190266,NaN,NaN,-0.7173545403525288
1693791900,0.64568,0.64577,0.64542,0.64568,-11.03272685666421,-11.03272685666421,-4.8138647193774755,16.422126340329324,-0.02767633015726137,NaN,NaN,-0.8040220453926352
1693792200,0.64568,0.64568,0.64537,0.64541,-18.267776039598804,-18.267776039598804,-13.901970902498462,12.011637637968942,-0.057488507137627834,NaN,NaN,-0.7670098144508962
1693792500,0.64541,0.64573,0.6454,0.64572,-16.273280765728412,-15.107285875772558,-16.273280765728412,10.507963586414167,-0.006387809736130751,NaN,NaN,-0.19796177111187038
1693792800,0.64572,0.64622,0.64571,0.64617,-9.670090472844862,0.2915189612150293,-9.670090472844862,12.03722705634889,0.061747871247030045,NaN,NaN,0.09898395111261134
1693793100,0.64617,0.64635,0.6460899999999999,0.6463099999999999,-0.9533296632264487,15.745437411910416,-0.9533296632264487,13.964781195764646,0.08149012730659198,NaN,NaN,0.12372802288707313
1693793400,0.6463099999999999,0.64661,0.64629,0.64656,9.619253255510284,27.200822481566565,9.619253255510284,16.760465344476128,0.10489524023339261,NaN,NaN,0.9774324609430367
1693793700,0.64656,0.64666,0.64652,0.64659,23.208285964616305,34.82158040228164,23.208285964616305,19.050338079188197,0.0890072211946219,NaN,NaN,1.3112911404162084
