time,open,high,low,close,Dummy,DynamicIndex,trigger,Plot,Distance,Highest High,Lowest Low,Plot
1641160800,0.91167,0.91167,0.91045,0.91073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641162600,0.91073,0.91117,0.91052,0.91117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641164400,0.91117,0.9124599999999999,0.91066,0.91222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641166200,0.91222,0.91243,0.91204,0.9120699999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641168000,0.9120699999999999,0.9126799999999999,0.91183,0.91267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641169800,0.91267,0.91317,0.91262,0.91297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641171600,0.91297,0.9135,0.9126799999999999,0.9132399999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1641173400,0.9132399999999999,0.91372,0.91301,0.91301,NaN,NaN,NaN,NaN,0.08221340407340325,NaN,NaN,NaN
1641175200,0.91301,0.91367,0.91301,0.91365,NaN,NaN,NaN,NaN,0.11231338172852405,NaN,NaN,2.5574726503413303
1641177000,0.91365,0.91435,0.91365,0.9143,NaN,NaN,NaN,NaN,0.14060538352959523,NaN,NaN,2.7403040679355777
1641178800,0.9143,0.91467,0.91401,0.91457,NaN,NaN,NaN,NaN,0.1379597288981878,NaN,NaN,2.0565351383394126
1641180600,0.91457,0.91492,0.91405,0.91418,NaN,NaN,NaN,NaN,0.0663602692174584,NaN,NaN,1.845912121842578
1641182400,0.91418,0.9145,0.91413,0.9142899999999999,NaN,NaN,NaN,NaN,0.056222735051384795,NaN,NaN,1.4168314271288596
1641184200,0.9142899999999999,0.9148,0.91422,0.91464,NaN,NaN,NaN,NaN,0.07166419580190837,NaN,NaN,1.4602371204109004
1641186000,0.91464,0.91482,0.91448,0.91481,NaN,NaN,NaN,NaN,0.06877738960409292,NaN,NaN,1.3724842311417116
1641187800,0.91481,0.91483,0.91456,0.91472,NaN,NaN,NaN,NaN,0.035542626545435045,NaN,NaN,1.4945504515645784
1641189600,0.91472,0.91474,0.91447,0.91447,NaN,NaN,NaN,NaN,-0.003007115929769857,NaN,NaN,0.7165174787701535
1641191400,0.91447,0.91452,0.91397,0.91413,NaN,NaN,NaN,NaN,-0.03786320311761857,NaN,NaN,-0.14852965699723117
1641193200,0.91413,0.9144599999999999,0.91348,0.9144599999999999,NaN,NaN,NaN,NaN,-0.00027338463850681204,NaN,NaN,-0.09610965839760298
1641195000,0.9144599999999999,0.9146299999999999,0.91369,0.91382,NaN,NaN,NaN,NaN,-0.06534214404250986,NaN,NaN,-0.3145454296920382
1641196800,0.91382,0.91454,0.91364,0.91395,NaN,NaN,NaN,NaN,-0.04647983595349684,NaN,NaN,-0.29708530293915025
1641198600,0.91395,0.9141,0.91272,0.91274,2.1212503429165355,2.1212503429165355,NaN,NaN,-0.1528763451887522,NaN,NaN,-1.6602597402597516
1641200400,0.91274,0.91311,0.91172,0.91295,-11.07903969946424,-11.07903969946424,NaN,NaN,-0.10449663805316935,NaN,NaN,-1.6257291709396027
1641202200,0.91295,0.91331,0.91175,0.91191,-27.516755459618487,-27.516755459618487,-12.374009986573629,NaN,-0.17992920504129548,NaN,NaN,-2.45669954754537
1641204000,0.91191,0.9124599999999999,0.9116299999999999,0.91244,-32.45477266748398,-32.45477266748398,-22.010173243815313,NaN,-0.09416402058467765,NaN,NaN,-1.7754510886746795
1641205800,0.91244,0.91336,0.91234,0.91266,-30.99762696764668,-30.99762696764668,-30.74620051052862,NaN,-0.04996625566567509,NaN,NaN,-1.2860286871786306
1641207600,0.91266,0.91304,0.91158,0.91218,-32.67079699431853,-29.592269917231356,-32.67079699431853,NaN,-0.07134396417737464,NaN,NaN,-1.9950581319737446
1641209400,0.91218,0.9125,0.91164,0.9121,-33.29648790128122,-28.500027096944898,-33.29648790128122,NaN,-0.056568135840215965,NaN,NaN,-1.5055137518569592
1641211200,0.9121,0.9132899999999999,0.91204,0.91282,-27.268747481832968,-21.15789810973821,-27.268747481832968,NaN,0.03780925504808787,NaN,NaN,-0.9893205386161851
1641213000,0.91282,0.91353,0.91256,0.9132,-20.37795728477967,-12.048368499910591,-20.37795728477967,NaN,0.07314807965745375,NaN,NaN,0.4027945971117776
1641214800,0.9132,0.91401,0.91317,0.91355,-13.374383806121017,-3.2854911872133616,-13.374383806121017,NaN,0.10327550452962303,NaN,NaN,0.525351151876336
1641216600,0.91355,0.91519,0.91347,0.91478,-0.09153595806636332,17.47091759312194,-0.09153595806636332,NaN,0.19866561332363392,NaN,NaN,2.5127231586413283
1641218400,0.91478,0.91682,0.91462,0.91679,17.45679834788147,38.902402423101336,17.45679834788147,NaN,0.3590546354172557,NaN,NaN,3.806986293305384
1641220200,0.91679,0.91871,0.9164599999999999,0.91827,35.32865539577437,57.22295927001715,35.32865539577437,NaN,0.4439619398689551,NaN,NaN,4.9067771562434075
1641222000,0.91827,0.91997,0.91802,0.91977,51.9464422303947,68.68652727651792,51.9464422303947,NaN,0.5037370514445809,NaN,NaN,6.633488704060068
1641223800,0.91977,0.92003,0.91854,0.91879,63.68843585236773,66.43694075593345,63.68843585236773,NaN,0.3049957901028933,NaN,NaN,5.8408475020752455
1641225600,0.91879,0.91903,0.91787,0.9185099999999999,60.94639691474412,60.94639691474412,67.13414119238723,NaN,0.19662760477036162,NaN,NaN,4.963240842962332
1641227400,0.9185099999999999,0.91911,0.91814,0.91887,56.98807561422997,56.98807561422997,65.67331460451426,42.48526146917144,0.15846133093895534,NaN,NaN,4.941958040051194
1641229200,0.91887,0.91964,0.91876,0.91938,53.837578658937744,53.837578658937744,60.70202772185676,44.38166698500139,0.13451034422669714,NaN,NaN,5.077487999586183
1641231000,0.91938,0.91949,0.91892,0.91921,50.47609591040403,50.47609591040403,54.09493129762708,45.34362508811275,0.05564936275360083,NaN,NaN,3.855131814690943
1641232800,0.91921,0.91925,0.91877,0.91879,45.46018632702675,45.46018632702675,49.34631579928718,44.93233513416752,-0.01727517448602572,NaN,NaN,1.7394167565807883
1641234600,0.91879,0.91881,0.9183399999999999,0.91853,42.73775979192466,42.73775979192466,46.25821183594074,43.900718120641535,-0.0491032869277454,NaN,NaN,0.22606266127457242
1641236400,0.91853,0.91863,0.9182,0.91836,38.10720177811197,38.10720177811197,42.34758972605743,42.61688438967474,-0.04843247479059167,NaN,NaN,-1.2259118453177686
1641238200,0.91836,0.91842,0.91811,0.91839,36.10618567919391,36.10618567919391,39.031207301383496,41.611711955799976,-0.039727674951387015,NaN,NaN,-0.34784312231644904
