time,open,high,low,close,Dummy,DynamicIndex,trigger,Plot,Distance,Highest High,Lowest Low,Plot
1693775100,1.35799,1.35853,1.35799,1.35853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693775400,1.35853,1.35913,1.35853,1.3591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693775700,1.3591,1.3591,1.3586,1.3586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776000,1.3586,1.35949,1.3586,1.35949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776300,1.35949,1.3595,1.35947,1.3595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776600,1.3595,1.3595,1.35947,1.35947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776900,1.35947,1.3595,1.35946,1.3595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693777200,1.3595,1.3595,1.35948,1.3595,NaN,NaN,NaN,NaN,0.02124393835027107,NaN,NaN,NaN
1693777500,1.3595,1.35959,1.35946,1.35959,NaN,NaN,NaN,NaN,0.01811535897376976,NaN,NaN,0.6231113816933026
1693777800,1.35959,1.35959,1.35922,1.35922,NaN,NaN,NaN,NaN,-0.010207018566648008,NaN,NaN,0.07053403526459648
1693778100,1.35922,1.35925,1.359,1.35906,NaN,NaN,NaN,NaN,-0.02620610133210177,NaN,NaN,0.2703774849724393
1693778400,1.35906,1.35961,1.35898,1.35961,NaN,NaN,NaN,NaN,0.013148881195729194,NaN,NaN,0.07053027356353055
1693778700,1.35961,1.35964,1.35943,1.35953,NaN,NaN,NaN,NaN,0.006988197302552622,NaN,NaN,0.017632373833183446
1693779000,1.35953,1.35954,1.35945,1.35947,NaN,NaN,NaN,NaN,0.002574599006205317,NaN,NaN,0
1693779300,1.35947,1.35964,1.35947,1.35964,NaN,NaN,NaN,NaN,0.013792317127667727,NaN,NaN,0.08228418423832193
1693779600,1.35964,1.35984,1.35964,1.35984,NaN,NaN,NaN,NaN,0.025377070162085166,NaN,NaN,0.19983044644785364
1693779900,1.35984,1.35985,1.35969,1.35972,NaN,NaN,NaN,NaN,0.01535478283096891,NaN,NaN,0.07640337036938398
1693780200,1.35972,1.35977,1.35971,1.35975,NaN,NaN,NaN,NaN,0.012687765132911425,NaN,NaN,0.3114869406200207
1693780500,1.35975,1.35976,1.35957,1.35976,NaN,NaN,NaN,NaN,0.006987015183883988,NaN,NaN,0.4113777993531931
1693780800,1.35976,1.35984,1.3597,1.35974,NaN,NaN,NaN,NaN,0.004320865644061526,NaN,NaN,0.0763938175939708
1693781100,1.35974,1.35985,1.35974,1.35979,NaN,NaN,NaN,NaN,0.005607797964812658,NaN,NaN,0.15278580917554804
1693781400,1.35979,1.35981,1.35975,1.3598,30.060159789228056,30.060159789228056,NaN,NaN,0.00330941971161192,NaN,NaN,0.19391581500146865
1693781700,1.3598,1.3598,1.35977,1.35978,33.49700725464105,33.49700725464105,NaN,NaN,0.0005515628533240719,NaN,NaN,0.08226481976534239
1693782000,1.35978,1.35979,1.35964,1.35969,24.567450064811045,24.567450064811045,28.55044539254385,NaN,-0.0046883489014280045,NaN,NaN,-0.08813974396431803
1693782300,1.35969,1.35977,1.35959,1.35959,8.542789188628216,8.542789188628216,21.761960043679984,NaN,-0.01084768199744194,NaN,NaN,-0.07638883143491602
1693782600,1.35959,1.3597,1.35958,1.35968,-0.9202888502624731,-0.9202888502624731,12.731987954512451,NaN,-0.003585273901147772,NaN,NaN,-0.041132939261660374
1693782900,1.35968,1.35968,1.35958,1.3596,-7.861483040130353,-7.861483040130353,3.9807663576658157,NaN,-0.007998036344204143,NaN,NaN,-0.09401875190137605
1693783200,1.3596,1.35978,1.35959,1.35968,-6.770257328995575,-6.770257328995575,-4.541810909917152,NaN,-0.001562843308433065,NaN,NaN,-0.0352575505597095
1693783500,1.35968,1.35979,1.35966,1.35976,-7.039554150348579,-1.8105403280858337,-7.039554150348579,NaN,0.004596610643149103,NaN,NaN,-0.01762887251820394
1693783800,1.35976,1.35979,1.35966,1.3597,-2.768942022758723,6.030324311154417,-2.768942022758723,NaN,0.001103196696251862,NaN,NaN,-0.0587630704622269
1693784100,1.3597,1.35981,1.35961,1.35962,0.24650422468703023,5.362094329615014,0.24650422468703023,NaN,-0.0033096387713366744,NaN,NaN,-0.09402177710340076
1693784400,1.35962,1.35968,1.35953,1.35957,-1.3850419779216852,-1.3850419779216852,1.580604013595,NaN,-0.005883867171737144,NaN,NaN,-0.07051737008690288
1693784700,1.35957,1.35962,1.35949,1.3595,-13.092713825151467,-13.092713825151467,-2.24366679730909,NaN,-0.010204916563353343,NaN,NaN,-0.05288861103969127
1693785000,1.3595,1.3595599999999999,1.35942,1.3595,-24.833752883401502,-24.833752883401502,-10.18846052020418,NaN,-0.008550206721969085,NaN,NaN,-0.1057780973072682
1693785300,1.3595,1.35953,1.35943,1.35943,-32.01178107536347,-32.01178107536347,-20.8006601637482,NaN,-0.012135966960779848,NaN,NaN,-0.09990318959525159
1693785600,1.35943,1.35949,1.3592899999999999,1.35941,-41.399681428561905,-41.399681428561905,-31.896949389715395,NaN,-0.01112491254075469,NaN,NaN,-0.1586722516623917
1693785900,1.35941,1.35958,1.35938,1.35953,-35.263427350235986,-33.18212475831162,-35.263427350235986,NaN,-0.00018388674052083998,NaN,NaN,-0.13516860678409257
1693786200,1.35953,1.35962,1.35939,1.35939,-36.65333688322465,-32.4660290478181,-36.65333688322465,16.97154221052696,-0.007631517246790658,NaN,NaN,-0.18218762699719065
1693786500,1.35939,1.35951,1.3592899999999999,1.35947,-34.87541589674904,-30.0756080285458,-34.87541589674904,15.74680914702277,-0.0003677890362439062,NaN,NaN,-0.08815781609861806
1693786800,1.35947,1.35959,1.35939,1.3594,-32.25600870844126,-28.084190677166163,-32.25600870844126,14.01772125804365,-0.003953793941178923,NaN,NaN,-0.09991356957584042
1693787100,1.3594,1.3595599999999999,1.35938,1.35955,-23.828127062187626,-18.366182113829176,-23.828127062187626,13.725881372617065,0.006620275697665202,NaN,NaN,0.029386803339140354
1693787400,1.35955,1.35955,1.3593,1.35932,-23.20039999933561,-20.09605744381522,-23.20039999933561,11.151186211876995,-0.008643280768748741,NaN,NaN,-0.10579200564842892
1693787700,1.35932,1.35936,1.35913,1.35913,-25.92680689516179,-25.92680689516179,-23.20192460117237,7.213923083329178,-0.019861703692854088,NaN,NaN,-0.17632292768211894
1693788000,1.35913,1.35924,1.3591,1.35911,-32.82782351907143,-32.82782351907143,-25.610655227913877,3.8786010834122386,-0.018574883447235953,NaN,NaN,-0.17632779167342985
1693788300,1.35911,1.3592,1.35902,1.3591199999999999,-34.996072255518776,-34.996072255518776,-27.8249647611498,1.2574721429639035,-0.014069625334192681,NaN,NaN,-0.2409879631079803
1693788600,1.3591199999999999,1.35928,1.3591199999999999,1.35924,-32.20355328564622,-32.20355328564622,-31.977536914206098,0.21957653992113715,-0.0038623033674102477,NaN,NaN,-0.08816965209382373
1693788900,1.35924,1.35934,1.35921,1.35934,-30.83462493842102,-24.15746309026106,-30.83462493842102,0.3159723361563824,0.004689995870933885,NaN,NaN,-0.07641475252774926
1693789200,1.35934,1.3595,1.35932,1.35939,-22.667569506662883,-7.539871138989366,-22.667569506662883,0.8719123442672891,0.008460392488632925,NaN,NaN,-0.0058781281590970375
1693789500,1.35939,1.35943,1.35918,1.35935,-13.068913652657548,0.36228399402812617,-13.068913652657548,0.9339809048462839,0.007356998344658225,NaN,NaN,-0.1175626712766935
