time,open,high,low,close,Dummy,DynamicIndex,trigger,Plot,Distance,Highest High,Lowest Low,Plot
1693775400,0.59375,0.59375,0.59348,0.59348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693775700,0.59348,0.59348,0.5934699999999999,0.5934699999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776000,0.5934699999999999,0.5936,0.5934699999999999,0.5936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776300,0.5936,0.5936,0.59357,0.59357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776600,0.59357,0.5938,0.59356,0.5938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776900,0.5938,0.59404,0.5938,0.59404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693777200,0.59404,0.59405,0.594,0.59405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693777500,0.59405,0.59405,0.59376,0.5938,NaN,NaN,NaN,NaN,0.012421549493555919,NaN,NaN,NaN
1693777800,0.5938,0.5942,0.59379,0.5942,NaN,NaN,NaN,NaN,0.06462436822838985,NaN,NaN,0.9689313888336769
1693778100,0.5942,0.59451,0.5942,0.59432,NaN,NaN,NaN,NaN,0.06692792409783087,NaN,NaN,1.1437039656636987
1693778400,0.59432,0.59436,0.59398,0.59403,NaN,NaN,NaN,NaN,0.00904918336380681,NaN,NaN,0.5784761479818782
1693778700,0.59403,0.59439,0.594,0.59422,NaN,NaN,NaN,NaN,0.027354254428243966,NaN,NaN,0.8743615590682275
1693779000,0.59422,0.5945199999999999,0.59422,0.59441,NaN,NaN,NaN,NaN,0.04649626451957812,NaN,NaN,0.8204424655862431
1693779300,0.59441,0.59442,0.59424,0.59425,NaN,NaN,NaN,NaN,0.015147435034339995,NaN,NaN,0.28241115742042056
1693779600,0.59425,0.59425,0.59398,0.59398,NaN,NaN,NaN,NaN,-0.028822627235061137,NaN,NaN,-0.09413289349672074
1693779900,0.59398,0.59406,0.59393,0.59406,NaN,NaN,NaN,NaN,-0.02082689067144264,NaN,NaN,0.3496416106179215
1693780200,0.59406,0.59427,0.59405,0.59421,NaN,NaN,NaN,NaN,0.004207443809596802,NaN,NaN,0.013447018703721732
1693780500,0.59421,0.59426,0.59415,0.59415,NaN,NaN,NaN,NaN,-0.0023141768577977953,NaN,NaN,-0.22859883706343148
1693780800,0.59415,0.59422,0.59411,0.5942,NaN,NaN,NaN,NaN,0.0025244662857692927,NaN,NaN,0.22860701279710416
1693781100,0.5942,0.5942,0.5941299999999999,0.5941299999999999,NaN,NaN,NaN,NaN,-0.007363166077245595,NaN,NaN,-0.12102291373918272
1693781400,0.5941299999999999,0.59416,0.59384,0.5938599999999999,NaN,NaN,NaN,NaN,-0.04123850161163915,NaN,NaN,-0.7395984760356634
1693781700,0.5938599999999999,0.59396,0.59382,0.59396,0.3184008951150818,0.3184008951150818,NaN,NaN,-0.018305962062432804,NaN,NaN,-0.3900152329971031
1693782000,0.59396,0.59404,0.59382,0.59383,-11.102865969342238,-11.102865969342238,NaN,NaN,-0.03703391970369094,NaN,NaN,-0.20174432673058526
1693782300,0.59383,0.594,0.59382,0.594,-12.002918156873882,-12.002918156873882,-6.8943800985719665,NaN,-0.007154370268073974,NaN,NaN,-0.0807002777549265
1693782600,0.594,0.59406,0.59399,0.59404,-9.32672167111383,-6.824975274098378,-9.32672167111383,NaN,0.0031564527363962826,NaN,NaN,-0.22865367377003346
1693782900,0.59404,0.5942,0.59404,0.5941299999999999,-6.755266372212782,2.7292572643961996,-6.755266372212782,NaN,0.018728365055874132,NaN,NaN,-0.026901394520995162
1693783200,0.5941299999999999,0.5941299999999999,0.59398,0.59398,-4.977550466723545,1.3160753487078247,-4.977550466723545,NaN,-0.0018939672932362438,NaN,NaN,-0.29591658512417723
1693783500,0.59398,0.59399,0.59388,0.5939,-0.9913110029230248,-0.6384300830445644,-0.9913110029230248,NaN,-0.010522549824230207,NaN,NaN,-0.30938166176594334
