time,open,high,low,close,Dummy,DynamicIndex,trigger,Plot,Distance,Highest High,Lowest Low,Plot
1693774800,0.88476,0.88486,0.88466,0.88466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693775100,0.88466,0.8852,0.88466,0.88481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693775400,0.88481,0.88495,0.88481,0.88486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693775700,0.88486,0.88545,0.88484,0.88537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776000,0.88537,0.88547,0.88507,0.88536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776300,0.88536,0.88536,0.88514,0.88514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776600,0.88514,0.88567,0.88502,0.88515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1693776900,0.88515,0.88558,0.88515,0.88544,NaN,NaN,NaN,NaN,0.03855501999070269,NaN,NaN,NaN
1693777200,0.88544,0.88544,0.88541,0.88541,NaN,NaN,NaN,NaN,0.02457092666284244,NaN,NaN,0.6770430982983794
1693777500,0.88541,0.88541,0.8852099999999999,0.8854,NaN,NaN,NaN,NaN,0.015108449011800973,NaN,NaN,0.5325508293392622
1693777800,0.8854,0.88549,0.88533,0.88534,NaN,NaN,NaN,NaN,0.0015530997753692008,NaN,NaN,0.43322559738346955
1693778100,0.88534,0.88549,0.88534,0.8854,NaN,NaN,NaN,NaN,0.007906656275062915,NaN,NaN,0.027074764811053788
1693778400,0.8854,0.88569,0.8854,0.88562,NaN,NaN,NaN,NaN,0.02908413220573738,NaN,NaN,0.2346469677972526
1693778700,0.88562,0.88564,0.88538,0.88558,NaN,NaN,NaN,NaN,0.01835292390313783,NaN,NaN,0.3970802919709997
1693779000,0.88558,0.88561,0.88551,0.88561,NaN,NaN,NaN,NaN,0.015246054377593521,NaN,NaN,0.4151036093145651
1693779300,0.88561,0.88563,0.88546,0.88559,NaN,NaN,NaN,NaN,0.010869641937044604,NaN,NaN,0.13535108275268115
1693779600,0.88559,0.88575,0.88554,0.88572,NaN,NaN,NaN,NaN,0.021173700569984282,NaN,NaN,0.27971964793636156
1693779900,0.88572,0.8858,0.88564,0.88573,NaN,NaN,NaN,NaN,0.017643928583007104,NaN,NaN,0.29775304689626053
1693780200,0.88573,0.88575,0.88556,0.88556,NaN,NaN,NaN,NaN,-0.004657852504172019,NaN,NaN,0.19849278504442147
1693780500,0.88556,0.88558,0.88549,0.88558,NaN,NaN,NaN,NaN,-0.004940021086846426,NaN,NaN,0.16239814476349546
1693780800,0.88558,0.88566,0.88557,0.88564,NaN,NaN,NaN,NaN,0.0015525736731281984,NaN,NaN,0.018043779878424315
1693781100,0.88564,0.8857,0.88561,0.88564,30.938535864424296,30.938535864424296,NaN,NaN,0.0007057093296042987,NaN,NaN,0.05413118682921199
1693781400,0.88564,0.8857,0.88561,0.8856499999999999,28.934959439167976,28.934959439167976,NaN,NaN,0.001270269621761259,NaN,NaN,0.036087152279606974
1693781700,0.8856499999999999,0.88569,0.88562,0.88564,27.278705002835274,27.278705002835274,29.07388823473742,NaN,-0.0005645602922326415,NaN,NaN,0.04510868568014542
1693782000,0.88564,0.88564,0.88555,0.88562,22.157001246699323,22.157001246699323,27.4934033865406,NaN,-0.0014114206513516487,NaN,NaN,-0.0902167346967729
1693782300,0.88562,0.88563,0.88555,0.88561,21.575043387931117,21.575043387931117,24.431644941592133,NaN,-0.0008468667342333608,NaN,NaN,-0.10826160964047556
1693782600,0.88561,0.88562,0.88555,0.88556,9.974555556508667,9.974555556508667,17.791256865045348,NaN,-0.006492644962418157,NaN,NaN,0
1693782900,0.88556,0.88559,0.88553,0.88559,2.161254197437799,2.161254197437799,11.274570829936401,NaN,-0.0032463178992113493,NaN,NaN,0.009021953608298747
1693783200,0.88559,0.88568,0.88558,0.88566,8.050762308192438,8.050762308192438,8.938134800425303,NaN,0.004375459599672577,NaN,NaN,0.018043881750261434
1693783500,0.88566,0.88573,0.8856499999999999,0.88573,12.085916283296987,20.41248360655711,12.085916283296987,NaN,0.011009081080455107,NaN,NaN,0.0811972386616923
1693783800,0.88573,0.88573,0.8855999999999999,0.88561,11.256656928156843,18.629636180009644,11.256656928156843,NaN,-0.0019760000677615185,NaN,NaN,-0.036087203213758946
1693784100,0.88561,0.88561,0.88549,0.88549,6.4045874999997885,6.4045874999997885,10.417751147137587,NaN,-0.013408855772942206,NaN,NaN,-0.13532777606886678
1693784400,0.88549,0.8855999999999999,0.88544,0.8854799999999999,-7.903137815410767,-7.903137815410767,7.10598795329993,NaN,-0.012562228906420338,NaN,NaN,-0.1263085984632757
1693784700,0.8854799999999999,0.88549,0.88538,0.8854,-24.424775577995128,-24.424775577995128,-3.871348798605381,NaN,-0.018632172680739724,NaN,NaN,-0.18946664163634716
1693785000,0.8854,0.8854,0.8853,0.8853,-40.303647278956774,-40.303647278956774,-21.66269357557342,NaN,-0.026255388706816617,NaN,NaN,-0.2345847001631067
1693785300,0.8853,0.88536,0.8852099999999999,0.8852099999999999,-50.72837270718462,-50.72837270718462,-37.26267095334835,NaN,-0.031056426704037587,NaN,NaN,-0.3428671449098255
1693785600,0.8852099999999999,0.88542,0.8852,0.88535,-45.048059081783265,-45.048059081783265,-43.972127808622716,NaN,-0.010870225041920043,NaN,NaN,-0.2797224120113254
1693785900,0.88535,0.8854,0.88528,0.88538,-45.41873500500415,-37.24597909725587,-45.41873500500415,20.746423190797685,-0.002541217130091503,NaN,NaN,-0.31582944758087556
1693786200,0.88538,0.88547,0.8853,0.88547,-39.77549339793507,-24.98809220124498,-39.77549339793507,19.59039669231191,0.009600343353431521,NaN,NaN,-0.12633802140836867
1693786500,0.88547,0.88557,0.88544,0.88553,-27.41371562995589,-9.680861170633738,-27.41371562995589,19.329510410526918,0.015812240933352185,NaN,NaN,0.03609729100923256
1693786800,0.88553,0.88555,0.88547,0.88549,-13.631353211602848,-0.9610736071404986,-13.631353211602848,18.46948069359901,0.011153261340657505,NaN,NaN,0.00902427178949109
1693787100,0.88549,0.8855,0.8854299999999999,0.88549,-4.423754050899539,2.8545883699970744,-4.423754050899539,17.77268299127257,0.009882511061330418,NaN,NaN,0.08121833144399863
1693787400,0.88549,0.8855,0.88538,0.8854299999999999,-1.1315219814867672,-1.1315219814867672,0.4414993050520321,16.205870316263265,0.0012705852456587512,NaN,NaN,0.11731387702159862
1693787700,0.8854299999999999,0.88544,0.88513,0.88516,-16.45732147674692,-16.45732147674692,-3.369083828302564,10.598707806661643,-0.02851778126017092,NaN,NaN,-0.045119893835438754
1693788000,0.88516,0.88517,0.8849899999999999,0.88508,-34.64136173455445,-34.64136173455445,-15.059438198770462,5.056121776533036,-0.033742621448744424,NaN,NaN,-0.24364914658461312
1693788300,0.88508,0.88517,0.88491,0.88495,-47.291538276582585,-47.291538276582585,-28.599523953763157,-1.0631352405185432,-0.04235732640557142,NaN,NaN,-0.38804861761112625
1693788600,0.88495,0.88516,0.88491,0.88509,-45.6451270334813,-45.6451270334813,-38.73331718126609,-3.857007040741673,-0.021179799554390356,NaN,NaN,-0.3429475051533166
1693788900,0.88509,0.8852,0.88505,0.88517,-43.53904808978105,-37.395706954513365,-43.53904808978105,-4.904653167621832,-0.0070602920701835275,NaN,NaN,-0.32491506900351064
1693789200,0.88517,0.88523,0.88497,0.88501,-44.23294573794891,-36.32415808367986,-44.23294573794891,-7.650605647609753,-0.01835800366598458,NaN,NaN,-0.43324211435941834
